Hours Viewed,release_year,Cluster
7500000,2018.0,1
7500000,2017.0,1
7400000,2015.0,1
6900000,2019.0,1
6800000,2019.0,1
6600000,2018.0,1
6600000,2021.0,0
6500000,2020.0,0
6300000,2018.0,1
6100000,2018.0,1
5900000,2022.0,0
5900000,2022.0,0
5500000,2018.0,1
5400000,2022.0,0
5100000,2018.0,1
5000000,2019.0,1
4900000,2020.0,0
4700000,2021.0,0
4700000,2022.0,0
4600000,2022.0,0
4500000,2021.0,0
4400000,2021.0,0
4400000,2022.0,0
4400000,2022.0,0
4400000,2019.0,1
4300000,2022.0,0
4300000,2017.0,1
4300000,2019.0,1
4200000,2022.0,0
4200000,2021.0,0
4000000,2016.0,1
4000000,2021.0,0
3900000,2020.0,0
3900000,2019.0,1
3900000,2018.0,1
3900000,2022.0,0
3800000,2020.0,0
3800000,2022.0,0
3800000,2018.0,1
3700000,2022.0,0
3700000,2021.0,0
3700000,2016.0,1
3500000,2019.0,1
3500000,2019.0,1
3500000,2017.0,1
3500000,2015.0,1
3500000,2023.0,0
3500000,2020.0,0
3500000,2016.0,1
3400000,2022.0,0
3400000,2016.0,1
3400000,2019.0,1
3400000,2018.0,1
3300000,2022.0,0
3300000,2023.0,0
3200000,2019.0,1
3100000,2023.0,0
3100000,2019.0,1
3100000,2018.0,1
3100000,2022.0,0
3000000,2021.0,0
3000000,2021.0,0
3000000,2022.0,0
2900000,2022.0,0
2900000,2021.0,0
2900000,2019.0,1
2900000,2022.0,0
2900000,2020.0,0
2900000,2021.0,0
2800000,2022.0,0
2800000,2022.0,0
2800000,2021.0,0
2700000,2019.0,1
2700000,2020.0,0
2700000,2020.0,0
2600000,2020.0,0
2600000,2022.0,0
2500000,2016.0,1
2400000,2022.0,0
2400000,2021.0,0
2400000,2022.0,0
2400000,2019.0,1
2300000,2023.0,0
2300000,2018.0,1
2300000,2022.0,0
2300000,2023.0,0
2200000,2020.0,0
2200000,2017.0,1
2200000,2019.0,1
2100000,2020.0,0
2100000,2021.0,0
2000000,2019.0,1
2000000,2022.0,0
2000000,2017.0,1
2000000,2022.0,0
1900000,2021.0,0
1800000,2020.0,0
1800000,2021.0,0
1700000,2021.0,0
1700000,2021.0,0
1700000,2020.0,0
1700000,2021.0,0
1700000,2023.0,0
1600000,2019.0,1
1600000,2020.0,0
1500000,2020.0,0
1400000,2021.0,0
1400000,2017.0,1
1400000,2022.0,0
1300000,2019.0,1
1300000,2021.0,0
1200000,2020.0,0
800000,2018.0,1
700000,2018.0,1
700000,2021.0,0
700000,2018.0,1
700000,2018.0,1
500000,2021.0,0
400000,2022.0,0
31600000,2020.0,0
26600000,2019.0,1
20900000,2018.0,1
14200000,2022.0,0
14000000,2019.0,1
12100000,2021.0,0
12100000,2021.0,0
11400000,2017.0,1
10800000,2017.0,1
10500000,2021.0,0
9100000,2017.0,1
7000000,2021.0,0
6800000,2015.0,1
6400000,2020.0,0
6300000,2016.0,1
6200000,2021.0,0
6100000,2020.0,0
6000000,2023.0,0
5800000,2021.0,0
5700000,2018.0,1
5500000,2023.0,0
5200000,2020.0,0
5000000,2020.0,0
4600000,2023.0,0
4600000,2022.0,0
4400000,2020.0,0
4400000,2018.0,1
4300000,2016.0,1
4200000,2022.0,0
4100000,2016.0,1
4000000,2022.0,0
4000000,2017.0,1
4000000,2018.0,1
3900000,2019.0,1
3800000,2020.0,0
3800000,2018.0,1
3700000,2022.0,0
3600000,2023.0,0
3600000,2022.0,0
3600000,2019.0,1
3600000,2019.0,1
3500000,2023.0,0
3500000,2023.0,0
3400000,2021.0,0
3400000,2020.0,0
3400000,2018.0,1
3400000,2018.0,1
3300000,2021.0,0
3300000,2022.0,0
3300000,2016.0,1
3300000,2022.0,0
3100000,2021.0,0
3100000,2017.0,1
3100000,2021.0,0
3100000,2016.0,1
3000000,2016.0,1
3000000,2022.0,0
3000000,2020.0,0
2900000,2022.0,0
2900000,2020.0,0
2900000,2022.0,0
2900000,2019.0,1
2900000,2022.0,0
2900000,2018.0,1
2800000,2021.0,0
2800000,2022.0,0
2800000,2017.0,1
2700000,2022.0,0
2700000,2022.0,0
2700000,2020.0,0
2700000,2018.0,1
2700000,2022.0,0
2700000,2022.0,0
2700000,2015.0,1
2600000,2021.0,0
2600000,2021.0,0
2600000,2022.0,0
2600000,2021.0,0
2600000,2020.0,0
2600000,2020.0,0
2500000,2021.0,0
2500000,2020.0,0
2400000,2021.0,0
2400000,2018.0,1
2400000,2019.0,1
2400000,2020.0,0
2400000,2020.0,0
2400000,2021.0,0
2300000,2018.0,1
2300000,2022.0,0
2200000,2022.0,0
2100000,2020.0,0
2100000,2021.0,0
2100000,2021.0,0
2000000,2020.0,0
2000000,2020.0,0
2000000,2022.0,0
2000000,2021.0,0
2000000,2023.0,0
2000000,2022.0,0
1900000,2020.0,0
1900000,2018.0,1
1800000,2022.0,0
1800000,2019.0,1
1800000,2023.0,0
1800000,2021.0,0
1700000,2023.0,0
1700000,2022.0,0
1700000,2019.0,1
1600000,2018.0,1
1600000,2021.0,0
1600000,2021.0,0
1500000,2020.0,0
1500000,2022.0,0
1500000,2019.0,1
1500000,2022.0,0
1500000,2020.0,0
1500000,2021.0,0
1400000,2020.0,0
1400000,2020.0,0
1400000,2019.0,1
1300000,2021.0,0
1200000,2021.0,0
1200000,2020.0,0
1100000,2021.0,0
1100000,2021.0,0
1000000,2017.0,1
800000,2017.0,1
700000,2022.0,0
700000,2020.0,0
700000,2019.0,1
700000,2022.0,0
600000,2022.0,0
600000,2017.0,1
600000,2018.0,1
600000,2016.0,1
600000,2021.0,0
600000,2022.0,0
400000,2023.0,0
26500000,2019.0,1
23800000,2021.0,0
14200000,2022.0,0
11400000,2017.0,1
11000000,2019.0,1
9300000,2022.0,0
8700000,2021.0,0
7300000,2020.0,0
6100000,2020.0,0
5500000,2023.0,0
5200000,2020.0,0
5000000,2018.0,1
5000000,2020.0,0
4900000,2018.0,1
4900000,2014.0,1
4400000,2021.0,0
4400000,2018.0,1
4400000,2023.0,0
4200000,2019.0,1
4100000,2018.0,1
4100000,2015.0,1
4000000,2020.0,0
4000000,2020.0,0
3900000,2022.0,0
3900000,2018.0,1
3800000,2023.0,0
3700000,2018.0,1
3600000,2023.0,0
3600000,2022.0,0
3600000,2018.0,1
3500000,2019.0,1
3500000,2022.0,0
3500000,2023.0,0
3500000,2023.0,0
3400000,2019.0,1
3400000,2021.0,0
3400000,2018.0,1
3400000,2019.0,1
3400000,2017.0,1
3300000,2021.0,0
3300000,2019.0,1
3200000,2021.0,0
3200000,2022.0,0
3200000,2015.0,1
3100000,2022.0,0
3000000,2016.0,1
3000000,2016.0,1
3000000,2021.0,0
3000000,2022.0,0
2900000,2018.0,1
2900000,2022.0,0
2900000,2019.0,1
2900000,2018.0,1
2900000,2019.0,1
2800000,2023.0,0
2800000,2020.0,0
2800000,2019.0,1
2800000,2018.0,1
2800000,2012.0,1
2800000,2018.0,1
2800000,2020.0,0
2800000,2020.0,0
2800000,2022.0,0
2800000,2022.0,0
2800000,2021.0,0
2700000,2021.0,0
2700000,2020.0,0
2700000,2019.0,1
2700000,2016.0,1
2700000,2019.0,1
2700000,2022.0,0
2700000,2019.0,1
2700000,2022.0,0
2700000,2020.0,0
2600000,2016.0,1
2600000,2018.0,1
2600000,2022.0,0
2600000,2019.0,1
2500000,2020.0,0
2500000,2020.0,0
2500000,2022.0,0
2500000,2021.0,0
2500000,2018.0,1
2500000,2022.0,0
2500000,2019.0,1
2400000,2023.0,0
2400000,2020.0,0
2400000,2022.0,0
2400000,2021.0,0
2400000,2022.0,0
2400000,2020.0,0
2400000,2018.0,1
2300000,2016.0,1
2300000,2022.0,0
2300000,2022.0,0
2300000,2018.0,1
2300000,2022.0,0
2300000,2020.0,0
2300000,2016.0,1
2300000,2022.0,0
2300000,2018.0,1
2200000,2023.0,0
2200000,2019.0,1
2200000,2021.0,0
2200000,2022.0,0
2200000,2019.0,1
2200000,2019.0,1
2200000,2020.0,0
2100000,2021.0,0
2100000,2020.0,0
2100000,2016.0,1
2100000,2022.0,0
2100000,2019.0,1
2000000,2022.0,0
2000000,2018.0,1
2000000,2018.0,1
2000000,2022.0,0
1900000,2022.0,0
1900000,2022.0,0
1900000,2019.0,1
1800000,2022.0,0
1800000,2018.0,1
1800000,2019.0,1
1800000,2018.0,1
1800000,2019.0,1
1700000,2021.0,0
1700000,2020.0,0
1700000,2021.0,0
1700000,2021.0,0
1700000,2019.0,1
1700000,2023.0,0
1700000,2018.0,1
1700000,2018.0,1
1600000,2022.0,0
1600000,2020.0,0
1600000,2020.0,0
1600000,2021.0,0
1600000,2020.0,0
1600000,2018.0,1
1600000,2020.0,0
1500000,2022.0,0
1500000,2021.0,0
1500000,2018.0,1
1500000,2021.0,0
1500000,2022.0,0
1500000,2018.0,1
1500000,2021.0,0
1400000,2020.0,0
1400000,2020.0,0
1400000,2021.0,0
1400000,2022.0,0
1300000,2022.0,0
1300000,2022.0,0
1300000,2021.0,0
1300000,2021.0,0
1300000,2022.0,0
1300000,2022.0,0
1200000,2022.0,0
1200000,2015.0,1
1200000,2018.0,1
1200000,2019.0,1
1200000,2020.0,0
1100000,2021.0,0
1100000,2022.0,0
1100000,2020.0,0
1100000,2020.0,0
1100000,2020.0,0
1100000,2021.0,0
1000000,2021.0,0
1000000,2020.0,0
1000000,2021.0,0
900000,2020.0,0
900000,2021.0,0
900000,2019.0,1
800000,2021.0,0
800000,2021.0,0
800000,2021.0,0
700000,2021.0,0
500000,2019.0,1
500000,2015.0,1
500000,2019.0,1
500000,2019.0,1
500000,2021.0,0
500000,2018.0,1
400000,2016.0,1
400000,2016.0,1
400000,2019.0,1
300000,2022.0,0
18500000,2018.0,1
8800000,2019.0,1
7700000,2019.0,1
7600000,2021.0,0
7500000,2019.0,1
7400000,2020.0,0
6600000,2020.0,0
6300000,2022.0,0
6200000,2020.0,0
6100000,2016.0,1
5500000,2019.0,1
4900000,2020.0,0
4600000,2016.0,1
4600000,2018.0,1
4500000,2018.0,1
4500000,2022.0,0
4300000,2018.0,1
4200000,2019.0,1
3800000,2015.0,1
3500000,2014.0,1
3400000,2021.0,0
3400000,2021.0,0
3300000,2018.0,1
3200000,2020.0,0
3200000,2019.0,1
3200000,2018.0,1
3000000,2021.0,0
3000000,2019.0,1
3000000,2023.0,0
2900000,2020.0,0
2700000,2022.0,0
2600000,2019.0,1
2600000,2020.0,0
2600000,2018.0,1
2500000,2017.0,1
2500000,2021.0,0
2500000,2023.0,0
2400000,2017.0,1
2400000,2023.0,0
2400000,2022.0,0
2400000,2019.0,1
2400000,2021.0,0
2400000,2020.0,0
2400000,2021.0,0
2400000,2018.0,1
2400000,2022.0,0
2300000,2020.0,0
2300000,2017.0,1
2300000,2018.0,1
2300000,2018.0,1
2300000,2018.0,1
2300000,2017.0,1
2300000,2022.0,0
2300000,2016.0,1
2300000,2019.0,1
2300000,2022.0,0
2200000,2019.0,1
2200000,2016.0,1
2200000,2022.0,0
2200000,2017.0,1
2200000,2017.0,1
2200000,2022.0,0
2200000,2021.0,0
2200000,2023.0,0
2100000,2020.0,0
2100000,2022.0,0
2100000,2020.0,0
2100000,2018.0,1
2100000,2022.0,0
2000000,2022.0,0
2000000,2020.0,0
2000000,2020.0,0
2000000,2020.0,0
2000000,2019.0,1
2000000,2020.0,0
2000000,2017.0,1
1900000,2022.0,0
1900000,2022.0,0
1900000,2021.0,0
1900000,2023.0,0
1900000,2016.0,1
1900000,2017.0,1
1900000,2022.0,0
1900000,2020.0,0
1900000,2013.0,1
1900000,2020.0,0
1900000,2021.0,0
1800000,2019.0,1
1800000,2018.0,1
1800000,2017.0,1
1800000,2022.0,0
1800000,2021.0,0
1800000,2021.0,0
1800000,2023.0,0
1800000,2019.0,1
1800000,2019.0,1
1800000,2017.0,1
1700000,2020.0,0
1700000,2019.0,1
1700000,2021.0,0
1700000,2021.0,0
1700000,2021.0,0
1700000,2021.0,0
1700000,2022.0,0
1600000,2018.0,1
1600000,2021.0,0
1600000,2019.0,1
1500000,2018.0,1
1500000,2022.0,0
1500000,2021.0,0
1500000,2016.0,1
1500000,2020.0,0
1500000,2022.0,0
1400000,2022.0,0
1400000,2021.0,0
1400000,2022.0,0
1400000,2018.0,1
1400000,2019.0,1
1400000,2018.0,1
1400000,2020.0,0
1400000,2021.0,0
1300000,2022.0,0
1300000,2021.0,0
1300000,2022.0,0
1300000,2019.0,1
1300000,2018.0,1
1300000,2022.0,0
1300000,2022.0,0
1200000,2023.0,0
1200000,2022.0,0
1200000,2018.0,1
1200000,2021.0,0
1200000,2020.0,0
1200000,2022.0,0
1200000,2020.0,0
1200000,2021.0,0
1200000,2017.0,1
1100000,2021.0,0
1100000,2021.0,0
1100000,2021.0,0
1100000,2017.0,1
1100000,2017.0,1
1100000,2020.0,0
1100000,2021.0,0
1100000,2022.0,0
1100000,2018.0,1
1100000,2017.0,1
1100000,2021.0,0
1100000,2018.0,1
1100000,2018.0,1
1100000,2020.0,0
1000000,2022.0,0
1000000,2021.0,0
1000000,2020.0,0
900000,2016.0,1
900000,2022.0,0
900000,2021.0,0
900000,2019.0,1
900000,2021.0,0
900000,2019.0,1
800000,2019.0,1
800000,2021.0,0
800000,2020.0,0
800000,2022.0,0
700000,2017.0,1
700000,2020.0,0
700000,2022.0,0
700000,2019.0,1
700000,2021.0,0
700000,2022.0,0
700000,2020.0,0
600000,2019.0,1
500000,2017.0,1
500000,2022.0,0
500000,2016.0,1
500000,2017.0,1
400000,2019.0,1
400000,2022.0,0
400000,2022.0,0
400000,2020.0,0
400000,2020.0,0
400000,2020.0,0
400000,2020.0,0
400000,2019.0,1
400000,2022.0,0
400000,2022.0,0
400000,2019.0,1
400000,2022.0,0
400000,2020.0,0
300000,2022.0,0
300000,2016.0,1
300000,2020.0,0
100000,2021.0,0
8000000,2021.0,0
5600000,2021.0,0
5400000,2021.0,0
5000000,2019.0,1
4900000,2022.0,0
4800000,2021.0,0
4700000,2018.0,1
4600000,2020.0,0
4500000,2020.0,0
3900000,2021.0,0
3600000,2020.0,0
3400000,2019.0,1
2900000,2021.0,0
2700000,2022.0,0
2700000,2019.0,1
2600000,2019.0,1
2600000,2019.0,1
2600000,2018.0,1
2500000,2019.0,1
2500000,2018.0,1
2500000,2020.0,0
2400000,2017.0,1
2400000,2019.0,1
2400000,2019.0,1
2300000,2022.0,0
2300000,2022.0,0
2300000,2020.0,0
2300000,2021.0,0
2200000,2016.0,1
2200000,2016.0,1
2200000,2018.0,1
2200000,2018.0,1
2200000,2023.0,0
2200000,2021.0,0
2100000,2022.0,0
2100000,2021.0,0
2100000,2020.0,0
2000000,2020.0,0
2000000,2019.0,1
2000000,2018.0,1
2000000,2022.0,0
2000000,2022.0,0
1900000,2022.0,0
1900000,2017.0,1
1900000,2018.0,1
1900000,2021.0,0
1900000,2022.0,0
1900000,2019.0,1
1900000,2018.0,1
1900000,2018.0,1
1900000,2022.0,0
1800000,2021.0,0
1800000,2017.0,1
1800000,2018.0,1
1800000,2021.0,0
1800000,2018.0,1
1800000,2020.0,0
1800000,2015.0,1
1800000,2020.0,0
1800000,2016.0,1
1800000,2021.0,0
1700000,2020.0,0
1700000,2022.0,0
1700000,2018.0,1
1700000,2013.0,1
1700000,2023.0,0
1700000,2023.0,0
1700000,2021.0,0
1700000,2022.0,0
1700000,2020.0,0
1700000,2018.0,1
1700000,2019.0,1
1700000,2023.0,0
1700000,2017.0,1
1600000,2020.0,0
1600000,2018.0,1
1600000,2020.0,0
1600000,2019.0,1
1600000,2017.0,1
1600000,2017.0,1
1600000,2018.0,1
1600000,2021.0,0
1600000,2019.0,1
1600000,2022.0,0
1600000,2016.0,1
1600000,2023.0,0
1600000,2020.0,0
1600000,2020.0,0
1600000,2019.0,1
1600000,2017.0,1
1600000,2019.0,1
1600000,2022.0,0
1600000,2019.0,1
1600000,2019.0,1
1600000,2020.0,0
1600000,2020.0,0
1500000,2019.0,1
1500000,2020.0,0
1500000,2018.0,1
1500000,2021.0,0
1500000,2022.0,0
1500000,2018.0,1
1500000,2022.0,0
1500000,2023.0,0
1500000,2017.0,1
1500000,2018.0,1
1500000,2018.0,1
1500000,2021.0,0
1500000,2021.0,0
1500000,2022.0,0
1500000,2021.0,0
1500000,2019.0,1
1400000,2018.0,1
1400000,2016.0,1
1400000,2018.0,1
1400000,2020.0,0
1400000,2017.0,1
1400000,2022.0,0
1400000,2015.0,1
1400000,2017.0,1
1400000,2022.0,0
1400000,2022.0,0
1400000,2021.0,0
1400000,2020.0,0
1400000,2017.0,1
1400000,2022.0,0
1300000,2018.0,1
1300000,2016.0,1
1300000,2019.0,1
1300000,2021.0,0
1300000,2018.0,1
1300000,2019.0,1
1300000,2018.0,1
1200000,2020.0,0
1200000,2019.0,1
1200000,2018.0,1
1200000,2022.0,0
1200000,2021.0,0
1200000,2018.0,1
1200000,2019.0,1
1200000,2018.0,1
1200000,2022.0,0
1200000,2018.0,1
1200000,2018.0,1
1200000,2021.0,0
1200000,2018.0,1
1200000,2019.0,1
1100000,2023.0,0
1100000,2022.0,0
1100000,2022.0,0
1100000,2020.0,0
1100000,2017.0,1
1100000,2021.0,0
1100000,2019.0,1
1100000,2017.0,1
1100000,2022.0,0
1100000,2021.0,0
1100000,2020.0,0
1100000,2021.0,0
1100000,2020.0,0
1100000,2018.0,1
1100000,2023.0,0
1100000,2020.0,0
1100000,2021.0,0
1100000,2017.0,1
1100000,2020.0,0
1000000,2020.0,0
1000000,2018.0,1
1000000,2021.0,0
1000000,2021.0,0
1000000,2020.0,0
1000000,2021.0,0
1000000,2019.0,1
1000000,2020.0,0
1000000,2020.0,0
1000000,2021.0,0
1000000,2022.0,0
1000000,2019.0,1
1000000,2023.0,0
900000,2018.0,1
900000,2023.0,0
900000,2019.0,1
900000,2021.0,0
900000,2023.0,0
900000,2019.0,1
900000,2021.0,0
900000,2019.0,1
900000,2021.0,0
900000,2022.0,0
900000,2019.0,1
900000,2023.0,0
900000,2023.0,0
900000,2023.0,0
900000,2017.0,1
900000,2021.0,0
900000,2021.0,0
900000,2017.0,1
900000,2019.0,1
800000,2020.0,0
800000,2018.0,1
800000,2022.0,0
800000,2022.0,0
800000,2020.0,0
800000,2018.0,1
800000,2020.0,0
800000,2022.0,0
800000,2019.0,1
800000,2019.0,1
700000,2022.0,0
700000,2019.0,1
700000,2022.0,0
700000,2013.0,1
700000,2019.0,1
700000,2021.0,0
700000,2022.0,0
700000,2018.0,1
700000,2018.0,1
700000,2020.0,0
700000,2021.0,0
700000,2020.0,0
700000,2017.0,1
700000,2018.0,1
700000,2018.0,1
600000,2021.0,0
600000,2019.0,1
600000,2018.0,1
600000,2022.0,0
600000,2021.0,0
600000,2019.0,1
600000,2022.0,0
600000,2022.0,0
600000,2022.0,0
600000,2015.0,1
600000,2022.0,0
600000,2022.0,0
600000,2018.0,1
600000,2021.0,0
500000,2020.0,0
500000,2015.0,1
500000,2022.0,0
400000,2022.0,0
400000,2017.0,1
400000,2016.0,1
400000,2019.0,1
400000,2018.0,1
400000,2022.0,0
400000,2023.0,0
400000,2020.0,0
300000,2015.0,1
300000,2018.0,1
300000,2015.0,1
300000,2022.0,0
300000,2022.0,0
300000,2019.0,1
300000,2022.0,0
300000,2017.0,1
300000,2018.0,1
300000,2016.0,1
300000,2019.0,1
300000,2016.0,1
300000,2018.0,1
300000,2023.0,0
300000,2017.0,1
300000,2022.0,0
300000,2017.0,1
300000,2019.0,1
300000,2019.0,1
200000,2021.0,0
200000,2022.0,0
100000,2019.0,1
9800000,2019.0,1
9200000,2019.0,1
7900000,2020.0,0
7000000,2017.0,1
6400000,2020.0,0
4300000,2021.0,0
4100000,2019.0,1
3500000,2020.0,0
3200000,2018.0,1
3200000,2021.0,0
2900000,2019.0,1
2900000,2020.0,0
2500000,2022.0,0
2400000,2022.0,0
2400000,2022.0,0
2400000,2020.0,0
2300000,2019.0,1
2300000,2019.0,1
2200000,2022.0,0
2100000,2021.0,0
2000000,2019.0,1
2000000,2017.0,1
2000000,2022.0,0
2000000,2021.0,0
1900000,2016.0,1
1900000,2022.0,0
1800000,2020.0,0
1800000,2021.0,0
1800000,2022.0,0
1700000,2016.0,1
1700000,2019.0,1
1700000,2017.0,1
1700000,2017.0,1
1600000,2017.0,1
1600000,2022.0,0
1500000,2018.0,1
1500000,2019.0,1
1500000,2016.0,1
1500000,2018.0,1
1500000,2019.0,1
1500000,2022.0,0
1500000,2020.0,0
1500000,2016.0,1
1500000,2015.0,1
1400000,2023.0,0
1400000,2021.0,0
1400000,2019.0,1
1400000,2021.0,0
1400000,2017.0,1
1400000,2014.0,1
1400000,2018.0,1
1400000,2019.0,1
1400000,2019.0,1
1300000,2018.0,1
1300000,2021.0,0
1300000,2019.0,1
1300000,2018.0,1
1300000,2018.0,1
1300000,2018.0,1
1300000,2021.0,0
1300000,2021.0,0
1300000,2022.0,0
1300000,2018.0,1
1300000,2019.0,1
1300000,2015.0,1
1300000,2019.0,1
1300000,2022.0,0
1300000,2022.0,0
1300000,2023.0,0
1200000,2021.0,0
1200000,2018.0,1
1200000,2019.0,1
1200000,2015.0,1
1200000,2019.0,1
1200000,2015.0,1
1200000,2018.0,1
1200000,2022.0,0
1200000,2019.0,1
1200000,2022.0,0
1200000,2020.0,0
1200000,2023.0,0
1200000,2018.0,1
1200000,2022.0,0
1200000,2020.0,0
1200000,2016.0,1
1200000,2021.0,0
1200000,2023.0,0
1200000,2018.0,1
1100000,2021.0,0
1100000,2017.0,1
1100000,2018.0,1
1100000,2018.0,1
1100000,2021.0,0
1100000,2018.0,1
1100000,2019.0,1
1100000,2020.0,0
1100000,2020.0,0
1100000,2020.0,0
1100000,2020.0,0
1100000,2019.0,1
1100000,2022.0,0
1100000,2017.0,1
1100000,2021.0,0
1000000,2016.0,1
1000000,2021.0,0
1000000,2021.0,0
1000000,2018.0,1
1000000,2020.0,0
1000000,2019.0,1
1000000,2020.0,0
1000000,2022.0,0
1000000,2017.0,1
1000000,2018.0,1
1000000,2021.0,0
1000000,2021.0,0
1000000,2022.0,0
1000000,2019.0,1
1000000,2019.0,1
1000000,2022.0,0
1000000,2022.0,0
1000000,2019.0,1
1000000,2020.0,0
1000000,2019.0,1
1000000,2018.0,1
1000000,2020.0,0
1000000,2017.0,1
1000000,2022.0,0
1000000,2020.0,0
1000000,2017.0,1
1000000,2021.0,0
1000000,2019.0,1
1000000,2019.0,1
900000,2020.0,0
900000,2020.0,0
900000,2022.0,0
900000,2018.0,1
900000,2016.0,1
900000,2020.0,0
900000,2020.0,0
900000,2018.0,1
900000,2023.0,0
900000,2021.0,0
900000,2022.0,0
900000,2020.0,0
900000,2019.0,1
900000,2020.0,0
900000,2018.0,1
900000,2018.0,1
900000,2019.0,1
900000,2022.0,0
900000,2021.0,0
900000,2019.0,1
900000,2022.0,0
900000,2023.0,0
900000,2018.0,1
800000,2021.0,0
800000,2018.0,1
800000,2020.0,0
800000,2018.0,1
800000,2022.0,0
800000,2018.0,1
800000,2019.0,1
800000,2023.0,0
800000,2016.0,1
800000,2017.0,1
800000,2021.0,0
800000,2020.0,0
800000,2018.0,1
800000,2017.0,1
800000,2021.0,0
800000,2016.0,1
800000,2016.0,1
800000,2019.0,1
800000,2020.0,0
800000,2023.0,0
800000,2020.0,0
800000,2017.0,1
800000,2019.0,1
800000,2021.0,0
800000,2016.0,1
800000,2020.0,0
800000,2017.0,1
700000,2019.0,1
700000,2022.0,0
700000,2021.0,0
700000,2021.0,0
700000,2017.0,1
700000,2018.0,1
700000,2018.0,1
700000,2018.0,1
700000,2016.0,1
700000,2020.0,0
700000,2020.0,0
700000,2019.0,1
700000,2017.0,1
700000,2020.0,0
700000,2022.0,0
700000,2020.0,0
700000,2016.0,1
700000,2022.0,0
700000,2021.0,0
700000,2018.0,1
700000,2019.0,1
700000,2019.0,1
700000,2020.0,0
700000,2019.0,1
700000,2017.0,1
700000,2019.0,1
700000,2015.0,1
600000,2022.0,0
600000,2020.0,0
600000,2018.0,1
600000,2021.0,0
600000,2016.0,1
600000,2019.0,1
600000,2022.0,0
600000,2022.0,0
600000,2017.0,1
600000,2019.0,1
600000,2020.0,0
600000,2016.0,1
600000,2023.0,0
600000,2019.0,1
600000,2021.0,0
600000,2021.0,0
600000,2018.0,1
600000,2020.0,0
600000,2022.0,0
600000,2019.0,1
600000,2022.0,0
500000,2021.0,0
500000,2021.0,0
500000,2022.0,0
500000,2019.0,1
500000,2019.0,1
500000,2022.0,0
500000,2020.0,0
500000,2021.0,0
500000,2020.0,0
500000,2018.0,1
500000,2017.0,1
500000,2019.0,1
500000,2020.0,0
500000,2021.0,0
500000,2019.0,1
500000,2021.0,0
500000,2018.0,1
500000,2020.0,0
500000,2022.0,0
500000,2017.0,1
500000,2021.0,0
400000,2022.0,0
400000,2014.0,1
400000,2019.0,1
400000,2019.0,1
400000,2022.0,0
400000,2019.0,1
400000,2020.0,0
400000,2016.0,1
400000,2018.0,1
400000,2023.0,0
400000,2017.0,1
400000,2018.0,1
400000,2019.0,1
400000,2022.0,0
400000,2021.0,0
400000,2021.0,0
400000,2017.0,1
400000,2022.0,0
300000,2018.0,1
300000,2021.0,0
300000,2021.0,0
300000,2022.0,0
300000,2023.0,0
300000,2016.0,1
300000,2014.0,1
300000,2016.0,1
300000,2022.0,0
300000,2020.0,0
300000,2019.0,1
300000,2018.0,1
200000,2020.0,0
200000,2016.0,1
200000,2015.0,1
200000,2016.0,1
200000,2021.0,0
200000,2021.0,0
200000,2016.0,1
200000,2023.0,0
200000,2022.0,0
200000,2022.0,0
200000,2017.0,1
200000,2016.0,1
200000,2017.0,1
200000,2015.0,1
200000,2020.0,0
200000,2017.0,1
200000,2020.0,0
200000,2018.0,1
200000,2021.0,0
200000,2022.0,0
200000,2016.0,1
200000,2018.0,1
200000,2019.0,1
200000,2019.0,1
200000,2017.0,1
200000,2020.0,0
200000,2021.0,0
200000,2022.0,0
200000,2019.0,1
200000,2018.0,1
200000,2021.0,0
200000,2015.0,1
200000,2021.0,0
200000,2021.0,0
200000,2020.0,0
200000,2022.0,0
200000,2023.0,0
200000,2019.0,1
200000,2019.0,1
200000,2019.0,1
200000,2022.0,0
200000,2022.0,0
200000,2017.0,1
200000,2016.0,1
200000,2022.0,0
200000,2022.0,0
100000,2017.0,1
100000,2022.0,0
100000,2014.0,1
100000,2021.0,0
100000,2022.0,0
100000,2021.0,0
100000,2021.0,0
100000,2021.0,0
100000,2021.0,0
100000,2022.0,0
100000,2023.0,0
100000,2019.0,1
4100000,2018.0,1
3400000,2019.0,1
2500000,2018.0,1
2500000,2018.0,1
2300000,2020.0,0
1900000,2016.0,1
1800000,2018.0,1
1600000,2019.0,1
1600000,2016.0,1
1500000,2017.0,1
1500000,2019.0,1
1300000,2018.0,1
1300000,2017.0,1
1200000,2019.0,1
1100000,2019.0,1
1100000,2021.0,0
1100000,2017.0,1
1000000,2023.0,0
1000000,2019.0,1
1000000,2018.0,1
1000000,2022.0,0
1000000,2019.0,1
1000000,2016.0,1
1000000,2015.0,1
1000000,2017.0,1
1000000,2020.0,0
1000000,2023.0,0
900000,2023.0,0
900000,2018.0,1
900000,2021.0,0
900000,2020.0,0
900000,2021.0,0
900000,2022.0,0
900000,2019.0,1
900000,2023.0,0
800000,2015.0,1
800000,2017.0,1
800000,2021.0,0
800000,2021.0,0
800000,2021.0,0
800000,2021.0,0
700000,2017.0,1
700000,2016.0,1
700000,2019.0,1
700000,2017.0,1
700000,2018.0,1
700000,2020.0,0
700000,2019.0,1
700000,2019.0,1
700000,2017.0,1
700000,2020.0,0
700000,2023.0,0
700000,2022.0,0
700000,2018.0,1
700000,2021.0,0
700000,2022.0,0
700000,2020.0,0
700000,2022.0,0
700000,2018.0,1
700000,2017.0,1
